features,type,accuracy,freqs
496,HR+,0.7,1
496,TN,0.875,1
2116,HER2+,1.0,1
2116,HR+,0.7777777777777778,1
2116,TN,0.75,1
597,TN,0.8,1
1183,HER2+,1.0,1
1183,TN,0.875,1
677,HR+,0.7,1
2064,TN,0.6666666666666666,1
677,TN,0.875,1
2425,HR+,0.9,1
2425,HER2+,1.0,1
268,TN,1.0,1
2352,HER2+,1.0,1
2064,HR+,0.5833333333333334,1
2352,HR+,0.6,1
2352,TN,0.5,1
2064,HER2+,0.8571428571428571,1
2053,TN,0.6666666666666666,1
165,TN,0.8888888888888888,1
165,HR+,0.8888888888888888,1
165,HER2+,1.0,1
1775,HER2+,1.0,1
1775,HR+,0.875,1
1775,TN,0.6,1
677,HER2+,1.0,1
1768,TN,0.5714285714285714,1
2425,TN,0.7777777777777778,1
2426,HR+,0.8181818181818182,1
1768,HR+,0.8181818181818182,1
596,HER2+,0.8888888888888888,1
596,HR+,0.6363636363636364,1
596,TN,0.8,1
1768,HER2+,1.0,1
2426,HER2+,1.0,1
393,TN,1.0,1
2426,TN,0.5714285714285714,1
268,HR+,0.5333333333333333,1
268,HER2+,1.0,1
2765,TN,0.7333333333333334,2
499,HER2+,1.0,2
2143,TN,0.6944444444444444,2
2722,HR+,0.48484848484848486,2
2722,HER2+,0.9444444444444444,2
2143,HER2+,1.0,2
2014,HR+,0.7166666666666667,2
2014,TN,0.5909090909090908,2
2015,HER2+,0.9444444444444444,2
2141,HER2+,1.0,2
2141,TN,0.6944444444444444,2
499,HR+,0.7386363636363636,2
499,TN,0.4652777777777778,2
2015,TN,0.5909090909090908,2
2015,HR+,0.7166666666666667,2
2141,HR+,0.625,2
2143,HR+,0.625,2
1423,TN,0.575,2
2293,HR+,0.7803030303030303,2
2043,HR+,0.5608974358974359,2
1953,TN,0.6306818181818181,2
2747,HER2+,0.8666666666666667,2
2747,HR+,0.5583333333333333,2
2747,TN,0.6285714285714286,2
2043,HER2+,0.9285714285714286,2
2829,HER2+,1.0,2
2829,HR+,0.4375,2
2829,TN,0.7083333333333333,2
2821,HER2+,1.0,2
2821,HR+,0.4375,2
2821,TN,0.7083333333333333,2
60,HER2+,1.0,2
60,HR+,0.45,2
60,TN,0.7083333333333333,2
2043,TN,0.6666666666666666,2
1953,HR+,1.0,2
923,HER2+,0.9545454545454546,2
1423,HER2+,1.0,2
2293,TN,0.7285714285714285,2
2281,HER2+,1.0,2
2281,HR+,0.6166666666666667,2
2281,TN,0.6333333333333333,2
1913,HER2+,1.0,2
1913,HR+,0.6,2
1913,TN,0.8571428571428571,2
2765,HR+,0.6181818181818182,2
2765,HER2+,1.0,2
2066,TN,0.7291666666666667,2
1039,HER2+,1.0,2
1039,HR+,0.6785714285714286,2
2066,HR+,0.6761363636363636,2
2066,HER2+,0.9444444444444444,2
1039,TN,0.4862637362637363,2
1423,HR+,0.6616161616161615,2
2722,TN,0.7181818181818183,2
2081,TN,0.7166666666666667,2
208,HR+,0.696969696969697,2
2416,TN,0.5721153846153846,2
2351,HER2+,1.0,2
1566,HR+,0.7636363636363637,2
1566,HER2+,1.0,2
2351,HR+,0.5666666666666667,2
43,HR+,0.6666666666666667,2
2351,TN,0.75,2
2419,TN,0.6761363636363636,2
2419,HR+,0.6666666666666666,2
2419,HER2+,1.0,2
43,TN,0.6375,2
2080,TN,0.6666666666666666,2
2416,HR+,0.7803030303030303,2
2080,HR+,0.6666666666666667,2
753,TN,0.6111111111111112,2
753,HR+,0.8636363636363636,2
753,HER2+,0.9,2
2496,TN,0.7569444444444444,2
2496,HR+,0.9375,2
2046,TN,0.7083333333333333,2
2046,HR+,0.6607142857142857,2
2046,HER2+,1.0,2
2496,HER2+,1.0,2
1691,HER2+,1.0,2
1691,HR+,0.725,2
1691,TN,0.675,2
2080,HER2+,0.9285714285714286,2
2601,HER2+,1.0,2
2416,HER2+,1.0,2
2418,HR+,0.7803030303030303,2
1565,HER2+,1.0,2
1565,HR+,0.8590909090909091,2
2081,HR+,0.746031746031746,2
2081,HER2+,0.9375,2
1565,TN,0.7857142857142857,2
914,HER2+,1.0,2
914,HR+,0.8136363636363637,2
914,TN,0.9285714285714286,2
75,HER2+,1.0,2
75,HR+,0.7833333333333333,2
75,TN,0.8571428571428572,2
1110,TN,0.7846153846153847,2
2418,TN,0.5721153846153846,2
1110,HR+,0.8666666666666667,2
1050,HER2+,1.0,2
1050,HR+,0.5416666666666667,2
1050,TN,0.45833333333333337,2
465,TN,0.4666666666666667,2
465,HR+,0.9375,2
465,HER2+,0.9444444444444444,2
43,HER2+,0.9375,2
1566,TN,0.6333333333333333,2
32,HER2+,0.9545454545454546,2
32,HR+,0.7388888888888889,2
32,TN,0.8,2
2418,HER2+,1.0,2
1110,HER2+,1.0,2
208,HER2+,0.8888888888888888,2
2720,HER2+,1.0,2
2720,TN,0.7070707070707071,2
1886,TN,0.8333333333333333,2
770,TN,0.8333333333333333,2
923,TN,0.6636363636363636,2
923,HR+,0.8174603174603174,2
2,HER2+,1.0,2
2,HR+,0.5181818181818182,2
2,TN,0.6527777777777778,2
2162,HER2+,1.0,2
2162,HR+,0.5625,2
2162,TN,0.7291666666666667,2
1044,TN,0.45238095238095233,2
1044,HR+,0.6388888888888888,2
1886,HR+,0.7207792207792207,2
1044,HER2+,0.9583333333333333,2
2029,HR+,0.8541666666666667,2
2029,HER2+,0.95,2
1133,TN,0.5714285714285714,2
1133,HR+,0.7628205128205128,2
1133,HER2+,0.8583333333333334,2
309,HER2+,0.9375,2
309,HR+,0.6794871794871795,2
309,TN,0.4,2
308,HER2+,0.9375,2
308,HR+,0.6794871794871795,2
308,TN,0.4,2
208,TN,0.6499999999999999,2
2029,TN,0.6038961038961039,2
2720,HR+,0.8,2
1886,HER2+,1.0,2
770,HER2+,0.9375,2
2640,HER2+,1.0,2
2601,HR+,0.6904761904761905,2
2215,HER2+,0.95,2
